DATA_TYPE Graph,,,
VERSION Tekscan Pressure Measurement System 6.85-29,,,
HARDWARE 00114-2337,,,
MAP_VERSION 8.0,,,
HW_TYPE 4,,,
VersaPogoFsx 0,,,
VersaV6CuffFsx 0,,,
SENSOR_TYPE Socket XL Med,,,
ROWS 16,,,
COLS 15,,,
ROW_SPACING 1.27 centimeters,,,
COL_SPACING 1.27 centimeters,,,
SENSEL_AREA 1.6129 cm2,,,
NOISE_THRESHOLD 3,,,
SECONDS_PER_FRAME 0.005,,,
MICRO_SECOND 1,,,
TIME 11/3/2021 2:35:15.481PM,,,
SCALE_FACTOR  0.10632 N/cm2 / raw,,,
EXPONENT 1.00413,,,
SATURATION_PRESSURE 27.7392 N/cm2 (Exponential Extrapolation),,,
CALIBRATION_POINT_1 2.99895 (Pounds) 77 (Raw Sum) 9 (Number of Loaded Cells),,,
CALIBRATION_MODE_1 Point,,,
CALIBRATION_POINT_2 32 (Pounds) 815 (Raw Sum) 22 (Number of Loaded Cells),,,
CALIBRATION_MODE_2 Point,,,
CALIBRATION_INFO C:\Tekscan\Research\Database\MOVIES\ConwayBrian\Calibration_1.cal,,,
SENSITIVITY Default,,,
MAP_INDEX 0,,,
SUBMAP 0,,,
512,2.555,58,0
513,2.56,71,0
514,2.565,28,0
515,2.57,62,0
516,2.575,90,0
517,2.58,38,0
518,2.585,43,0
519,2.59,54,0
520,2.595,90,0
521,2.6,40,0
522,2.605,45,0
523,2.61,59,0
524,2.615,97,0
525,2.62,70,0
526,2.625,74,0
527,2.63,76,0
528,2.635,57,0
529,2.64,39,0
530,2.645,60,0
531,2.65,44,0
532,2.655,93,0
533,2.66,48,0
534,2.665,45,0
535,2.67,69,0
536,2.675,57,0
537,2.68,49,0
538,2.685,48,0
539,2.69,58,0
540,2.695,48,0
541,2.7,37,0
542,2.705,85,0.3
543,2.71,69,0
544,2.715,46,0
545,2.72,65,0
546,2.725,59,0
547,2.73,64,0
548,2.735,49,0
549,2.74,46,0
550,2.745,71,0
551,2.75,59,0
552,2.755,44,0
553,2.76,79,0
554,2.765,86,0
555,2.77,48,0
556,2.775,72,0
557,2.78,46,0
558,2.785,72,0
559,2.79,66,0
560,2.795,61,0
561,2.8,64,0
562,2.805,63,0
563,2.81,60,0
564,2.815,51,0
565,2.82,70,0
566,2.825,51,0
567,2.83,70,0
568,2.835,67,0
569,2.84,38,0
570,2.845,69,0
571,2.85,74,0
572,2.855,74,0
573,2.86,66,0
574,2.865,43,0
575,2.87,67,0
576,2.875,37,0
577,2.88,71,0
578,2.885,67,0.3
579,2.89,58,0
580,2.895,75,0
581,2.9,57,0
582,2.905,54,0
583,2.91,48,0
584,2.915,35,0
585,2.92,63,0
586,2.925,81,0
587,2.93,56,0
588,2.935,78,0
589,2.94,61,0
590,2.945,60,0
591,2.95,84,0.3
592,2.955,61,0
593,2.96,62,0
